model_type,variant,prompt_idx,seed,positive_prompt,negative_prompt,clip_positive,clip_negative
pcm,nag_timed,4,1337,A photo of a person,bright lighting,0.2622273862361908,0.16504955291748047
pcm,nag_baseline,4,2025,A photo of a person,bright lighting,0.2475549280643463,0.1804320067167282
pcm,nag,4,2025,A photo of a person,bright lighting,0.2746957242488861,0.17156022787094116
pcm,nag_timed,4,2025,A photo of a person,bright lighting,0.24607402086257935,0.17515486478805542
pcm,nag_baseline,5,42,A photo of a person,dark lighting,0.2855868637561798,0.1928088665008545
pcm,nag,5,42,A photo of a person,dark lighting,0.2697237432003021,0.1809510737657547
pcm,nag_timed,5,42,A photo of a person,dark lighting,0.2857787609100342,0.1863412708044052
pcm,nag_baseline,5,1337,A photo of a person,dark lighting,0.27019795775413513,0.18262797594070435
pcm,nag,5,1337,A photo of a person,dark lighting,0.2744859755039215,0.18149857223033905
pcm,nag_timed,5,1337,A photo of a person,dark lighting,0.263918936252594,0.18288230895996094
pcm,nag_baseline,5,2025,A photo of a person,dark lighting,0.2475549280643463,0.19215568900108337
pcm,nag,5,2025,A photo of a person,dark lighting,0.25523969531059265,0.1816186010837555
pcm,nag_timed,5,2025,A photo of a person,dark lighting,0.24738283455371857,0.182457834482193
pcm,nag_baseline,6,42,A photo of a pet,dog,0.2780438959598541,0.26032206416130066
pcm,nag,6,42,A photo of a pet,dog,0.2769174575805664,0.22828546166419983
pcm,nag_timed,6,42,A photo of a pet,dog,0.280857115983963,0.2643927335739136
pcm,nag_baseline,6,1337,A photo of a pet,dog,0.2678709030151367,0.21053239703178406
pcm,nag,6,1337,A photo of a pet,dog,0.27146321535110474,0.21374037861824036
pcm,nag_timed,6,1337,A photo of a pet,dog,0.2670394778251648,0.21018469333648682
pcm,nag_baseline,6,2025,A photo of a pet,dog,0.2749512195587158,0.2663605213165283
pcm,nag,6,2025,A photo of a pet,dog,0.2718178331851959,0.2168075442314148
pcm,nag_timed,6,2025,A photo of a pet,dog,0.2739563584327698,0.2617173194885254
pcm,nag_baseline,7,42,A photo of a pet,cat,0.2780438959598541,0.18475592136383057
pcm,nag,7,42,A photo of a pet,cat,0.28768062591552734,0.18881741166114807
pcm,nag_timed,7,42,A photo of a pet,cat,0.28346383571624756,0.1915557086467743
pcm,nag_baseline,7,1337,A photo of a pet,cat,0.2678709030151367,0.2634302079677582
pcm,nag,7,1337,A photo of a pet,cat,0.2664680778980255,0.1924087107181549
pcm,nag_timed,7,1337,A photo of a pet,cat,0.26709437370300293,0.2632583975791931
pcm,nag_baseline,7,2025,A photo of a pet,cat,0.2749512195587158,0.19174152612686157
pcm,nag,7,2025,A photo of a pet,cat,0.26959550380706787,0.18684446811676025
pcm,nag_timed,7,2025,A photo of a pet,cat,0.2762661576271057,0.19276806712150574
pcm,nag_baseline,8,42,A photo from the 1960s,colour,0.2863035798072815,0.1871195286512375
pcm,nag,8,42,A photo from the 1960s,colour,0.2795303463935852,0.17312155663967133
pcm,nag_timed,8,42,A photo from the 1960s,colour,0.286188006401062,0.17887598276138306
pcm,nag_baseline,8,1337,A photo from the 1960s,colour,0.286870539188385,0.1945303976535797
pcm,nag,8,1337,A photo from the 1960s,colour,0.28988808393478394,0.18242117762565613
pcm,nag_timed,8,1337,A photo from the 1960s,colour,0.2843814492225647,0.18357253074645996
pcm,nag_baseline,8,2025,A photo from the 1960s,colour,0.2783885896205902,0.19505617022514343
pcm,nag,8,2025,A photo from the 1960s,colour,0.2732858955860138,0.1964513510465622
pcm,nag_timed,8,2025,A photo from the 1960s,colour,0.28057754039764404,0.20295247435569763
pcm,nag_baseline,9,42,A photo from the 1960s,black and white,0.2863035798072815,0.2032366693019867
pcm,nag,9,42,A photo from the 1960s,black and white,0.25856560468673706,0.15004543960094452
pcm,nag_timed,9,42,A photo from the 1960s,black and white,0.2821381390094757,0.16754716634750366
pcm,nag_baseline,9,1337,A photo from the 1960s,black and white,0.286870539188385,0.19789959490299225
pcm,nag,9,1337,A photo from the 1960s,black and white,0.2915356159210205,0.15552887320518494
pcm,nag_timed,9,1337,A photo from the 1960s,black and white,0.2849297523498535,0.19620223343372345
pcm,nag_baseline,9,2025,A photo from the 1960s,black and white,0.2783885896205902,0.21220487356185913
pcm,nag,9,2025,A photo from the 1960s,black and white,0.2764483094215393,0.15691699087619781
pcm,nag_timed,9,2025,A photo from the 1960s,black and white,0.2753213047981262,0.19904714822769165
pcm,nag_baseline,10,42,A still painting of fruits,grapes,0.33288291096687317,0.26454949378967285
pcm,nag,10,42,A still painting of fruits,grapes,0.34435951709747314,0.2264711856842041
pcm,nag_timed,10,42,A still painting of fruits,grapes,0.33603107929229736,0.23522435128688812
pcm,nag_baseline,10,1337,A still painting of fruits,grapes,0.3341062068939209,0.2703067362308502
pcm,nag,10,1337,A still painting of fruits,grapes,0.34633463621139526,0.22948920726776123
pcm,nag_timed,10,1337,A still painting of fruits,grapes,0.3452901244163513,0.24169021844863892
pcm,nag_baseline,10,2025,A still painting of fruits,grapes,0.33502012491226196,0.24432623386383057
pcm,nag,10,2025,A still painting of fruits,grapes,0.33589860796928406,0.2334953397512436
pcm,nag_timed,10,2025,A still painting of fruits,grapes,0.3372625708580017,0.24333152174949646
pcm,nag_baseline,11,42,A still painting of fruits,apples,0.33288291096687317,0.260494202375412
pcm,nag,11,42,A still painting of fruits,apples,0.3447797894477844,0.24881406128406525
pcm,nag_timed,11,42,A still painting of fruits,apples,0.3409421145915985,0.25839436054229736
pcm,nag_baseline,11,1337,A still painting of fruits,apples,0.3341062068939209,0.27517613768577576
pcm,nag,11,1337,A still painting of fruits,apples,0.3350819945335388,0.24155092239379883
pcm,nag_timed,11,1337,A still painting of fruits,apples,0.33639565110206604,0.24259799718856812
pcm,nag_baseline,11,2025,A still painting of fruits,apples,0.33502012491226196,0.28703004121780396
pcm,nag,11,2025,A still painting of fruits,apples,0.3476913571357727,0.24778637290000916
pcm,nag_timed,11,2025,A still painting of fruits,apples,0.34604334831237793,0.26429063081741333
pcm,nag_baseline,12,42,A landscape,mountains,0.3215155005455017,0.2605862021446228
pcm,nag,12,42,A landscape,mountains,0.31510230898857117,0.22309213876724243
pcm,nag_timed,12,42,A landscape,mountains,0.3168352246284485,0.22107425332069397
pcm,nag_baseline,12,1337,A landscape,mountains,0.31405016779899597,0.2528419494628906
pcm,nag,12,1337,A landscape,mountains,0.3191187083721161,0.21942828595638275
pcm,nag_timed,12,1337,A landscape,mountains,0.3113212585449219,0.22964152693748474
pcm,nag_baseline,12,2025,A landscape,mountains,0.3314078152179718,0.24927064776420593
pcm,nag,12,2025,A landscape,mountains,0.3202112317085266,0.22314181923866272
pcm,nag_timed,12,2025,A landscape,mountains,0.3276348114013672,0.23729251325130463
pcm,nag_baseline,13,42,A landscape,trees,0.3215155005455017,0.24405740201473236
pcm,nag,13,42,A landscape,trees,0.31180036067962646,0.20485109090805054
pcm,nag_timed,13,42,A landscape,trees,0.32062339782714844,0.23566889762878418
pcm,nag_baseline,13,1337,A landscape,trees,0.31405016779899597,0.22053059935569763
pcm,nag,13,1337,A landscape,trees,0.297838032245636,0.18718664348125458
pcm,nag_timed,13,1337,A landscape,trees,0.3140963017940521,0.20722240209579468
pcm,nag_baseline,13,2025,A landscape,trees,0.3314078152179718,0.24834150075912476
pcm,nag,13,2025,A landscape,trees,0.32332414388656616,0.22774028778076172
pcm,nag_timed,13,2025,A landscape,trees,0.3298337757587433,0.24464359879493713
pcm,nag_baseline,14,42,A room with furniture,window,0.2823143005371094,0.2065657079219818
pcm,nag,14,42,A room with furniture,window,0.2737824022769928,0.1622067093849182
pcm,nag_timed,14,42,A room with furniture,window,0.30062413215637207,0.22340738773345947
pcm,nag_baseline,14,1337,A room with furniture,window,0.27491891384124756,0.21414123475551605
pcm,nag,14,1337,A room with furniture,window,0.26865583658218384,0.17186135053634644
pcm,nag_timed,14,1337,A room with furniture,window,0.2755192518234253,0.20923492312431335
pcm,nag_baseline,14,2025,A room with furniture,window,0.26840871572494507,0.21770554780960083
pcm,nag,14,2025,A room with furniture,window,0.2798944115638733,0.1849440038204193
pcm,nag_timed,14,2025,A room with furniture,window,0.2617892324924469,0.21696218848228455
pcm,nag_baseline,15,42,A room with furniture,bed,0.2823143005371094,0.21081854403018951
pcm,nag,15,42,A room with furniture,bed,0.2816213369369507,0.20129266381263733
pcm,nag_timed,15,42,A room with furniture,bed,0.2844124436378479,0.21357938647270203
pcm,nag_baseline,15,1337,A room with furniture,bed,0.27491891384124756,0.2313602864742279
pcm,nag,15,1337,A room with furniture,bed,0.2826342284679413,0.20046794414520264
pcm,nag_timed,15,1337,A room with furniture,bed,0.2683124840259552,0.22962480783462524
pcm,nag_baseline,15,2025,A room with furniture,bed,0.26840871572494507,0.1875813603401184
pcm,nag,15,2025,A room with furniture,bed,0.2852509021759033,0.19133764505386353
pcm,nag_timed,15,2025,A room with furniture,bed,0.263125479221344,0.18630129098892212
turbo,nag_baseline,0,42,A photo of a person,male,0.29056665301322937,0.22665533423423767
turbo,nag,0,42,A photo of a person,male,0.2826349139213562,0.2354837954044342
turbo,nag_timed,0,42,A photo of a person,male,0.2965661883354187,0.24634814262390137
turbo,nag_baseline,0,1337,A photo of a person,male,0.299315869808197,0.24475562572479248
turbo,nag,0,1337,A photo of a person,male,0.2990209758281708,0.23894663155078888
turbo,nag_timed,0,1337,A photo of a person,male,0.29568445682525635,0.23692798614501953
turbo,nag_baseline,0,2025,A photo of a person,male,0.31241342425346375,0.2503816485404968
turbo,nag,0,2025,A photo of a person,male,0.2946172058582306,0.22445222735404968
turbo,nag_timed,0,2025,A photo of a person,male,0.3089675009250641,0.24707770347595215
turbo,nag_baseline,1,42,A photo of a person,female,0.29056665301322937,0.20030157268047333
turbo,nag,1,42,A photo of a person,female,0.29660123586654663,0.2133161723613739
turbo,nag_timed,1,42,A photo of a person,female,0.28244346380233765,0.21294228732585907
turbo,nag_baseline,1,1337,A photo of a person,female,0.299315869808197,0.22271126508712769
turbo,nag,1,1337,A photo of a person,female,0.2976093292236328,0.21326619386672974
turbo,nag_timed,1,1337,A photo of a person,female,0.2982117533683777,0.2011336088180542
turbo,nag_baseline,1,2025,A photo of a person,female,0.31241342425346375,0.2236936390399933
turbo,nag,1,2025,A photo of a person,female,0.30292922258377075,0.20149224996566772
turbo,nag_timed,1,2025,A photo of a person,female,0.30064013600349426,0.1885145902633667
turbo,nag_baseline,2,42,A photo of a person,old,0.29056665301322937,0.22020983695983887
turbo,nag,2,42,A photo of a person,old,0.293340265750885,0.2182692289352417
turbo,nag_timed,2,42,A photo of a person,old,0.30421918630599976,0.23196211457252502
turbo,nag_baseline,2,1337,A photo of a person,old,0.299315869808197,0.2340167760848999
turbo,nag,2,1337,A photo of a person,old,0.2963670492172241,0.21728090941905975
turbo,nag_timed,2,1337,A photo of a person,old,0.3060847520828247,0.227056086063385
turbo,nag_baseline,2,2025,A photo of a person,old,0.31241342425346375,0.23672246932983398
turbo,nag,2,2025,A photo of a person,old,0.3015686571598053,0.22691570222377777
turbo,nag_timed,2,2025,A photo of a person,old,0.29607242345809937,0.22298844158649445
turbo,nag_baseline,3,42,A photo of a person,young,0.29056665301322937,0.23498132824897766
turbo,nag,3,42,A photo of a person,young,0.28789860010147095,0.23487937450408936
turbo,nag_timed,3,42,A photo of a person,young,0.29091501235961914,0.2428411841392517
turbo,nag_baseline,3,1337,A photo of a person,young,0.299315869808197,0.2419120818376541
turbo,nag,3,1337,A photo of a person,young,0.2953222990036011,0.22839832305908203
turbo,nag_timed,3,1337,A photo of a person,young,0.3009175658226013,0.2359175980091095
turbo,nag_baseline,3,2025,A photo of a person,young,0.31241342425346375,0.23685646057128906
turbo,nag,3,2025,A photo of a person,young,0.3025510013103485,0.234568789601326
turbo,nag_timed,3,2025,A photo of a person,young,0.3038247227668762,0.24419452250003815
turbo,nag_baseline,4,42,A photo of a person,bright lighting,0.29056665301322937,0.18134723603725433
turbo,nag,4,42,A photo of a person,bright lighting,0.27811968326568604,0.16990122199058533
turbo,nag_timed,4,42,A photo of a person,bright lighting,0.28018802404403687,0.1765274703502655
turbo,nag_baseline,4,1337,A photo of a person,bright lighting,0.299315869808197,0.18709081411361694
turbo,nag,4,1337,A photo of a person,bright lighting,0.2951362729072571,0.18230654299259186
turbo,nag_timed,4,1337,A photo of a person,bright lighting,0.29278233647346497,0.1785328984260559
turbo,nag_baseline,4,2025,A photo of a person,bright lighting,0.31241342425346375,0.18273817002773285
turbo,nag,4,2025,A photo of a person,bright lighting,0.29228314757347107,0.17275092005729675
turbo,nag_timed,4,2025,A photo of a person,bright lighting,0.29940345883369446,0.17960426211357117
turbo,nag_baseline,5,42,A photo of a person,dark lighting,0.29056665301322937,0.19798025488853455
turbo,nag,5,42,A photo of a person,dark lighting,0.2842804789543152,0.184388667345047
turbo,nag_timed,5,42,A photo of a person,dark lighting,0.28238585591316223,0.1855754554271698
turbo,nag_baseline,5,1337,A photo of a person,dark lighting,0.299315869808197,0.20997002720832825
turbo,nag,5,1337,A photo of a person,dark lighting,0.29694825410842896,0.19679859280586243
turbo,nag_timed,5,1337,A photo of a person,dark lighting,0.29131466150283813,0.19371649622917175
turbo,nag_baseline,5,2025,A photo of a person,dark lighting,0.31241342425346375,0.20177403092384338
turbo,nag,5,2025,A photo of a person,dark lighting,0.290957510471344,0.1854476034641266
turbo,nag_timed,5,2025,A photo of a person,dark lighting,0.2915947437286377,0.1905655860900879
turbo,nag_baseline,6,42,A photo of a pet,dog,0.2829413414001465,0.21939903497695923
turbo,nag,6,42,A photo of a pet,dog,0.2800193428993225,0.21963709592819214
turbo,nag_timed,6,42,A photo of a pet,dog,0.2789143919944763,0.22033816576004028
turbo,nag_baseline,6,1337,A photo of a pet,dog,0.27404314279556274,0.2141645848751068
turbo,nag,6,1337,A photo of a pet,dog,0.2750292718410492,0.22216013073921204
turbo,nag_timed,6,1337,A photo of a pet,dog,0.26739585399627686,0.20615531504154205
turbo,nag_baseline,6,2025,A photo of a pet,dog,0.2689844071865082,0.21609720587730408
turbo,nag,6,2025,A photo of a pet,dog,0.2672135531902313,0.21234989166259766
turbo,nag_timed,6,2025,A photo of a pet,dog,0.2678301930427551,0.2122284471988678
turbo,nag_baseline,7,42,A photo of a pet,cat,0.2829413414001465,0.26399481296539307
turbo,nag,7,42,A photo of a pet,cat,0.2599397301673889,0.1783098429441452
turbo,nag_timed,7,42,A photo of a pet,cat,0.261643648147583,0.17799371480941772
turbo,nag_baseline,7,1337,A photo of a pet,cat,0.27404314279556274,0.2615629732608795
turbo,nag,7,1337,A photo of a pet,cat,0.2756950855255127,0.18976141512393951
turbo,nag_timed,7,1337,A photo of a pet,cat,0.2743646502494812,0.1869990974664688
turbo,nag_baseline,7,2025,A photo of a pet,cat,0.2689844071865082,0.2631232738494873
turbo,nag,7,2025,A photo of a pet,cat,0.253892183303833,0.17634403705596924
turbo,nag_timed,7,2025,A photo of a pet,cat,0.2647271752357483,0.18710511922836304
turbo,nag_baseline,8,42,A photo from the 1960s,colour,0.2826727628707886,0.19061169028282166
turbo,nag,8,42,A photo from the 1960s,colour,0.2880869507789612,0.18603703379631042
turbo,nag_timed,8,42,A photo from the 1960s,colour,0.2799115478992462,0.18774980306625366
turbo,nag_baseline,8,1337,A photo from the 1960s,colour,0.29598355293273926,0.18972808122634888
turbo,nag,8,1337,A photo from the 1960s,colour,0.27525198459625244,0.1666906774044037
turbo,nag_timed,8,1337,A photo from the 1960s,colour,0.296562135219574,0.18607668578624725
turbo,nag_baseline,8,2025,A photo from the 1960s,colour,0.30541256070137024,0.20335111021995544
